interaction_id,customer_token,channel,topic,duration_minutes,resolution_status,satisfaction_score,agent_id_hash,interaction_date
aee245d5e1372f55,38d200e0e0f438ff,phone,complaint,1.7,resolved,5.1,cac0551db5e3f05d,2024-12-24
2060f76fa595a019,2bc450148c28b47a,branch,billing,2.1,resolved,5.5,2305400ca286a6be,2024-10-16
0adad7d4f6ec7755,f18e4304c474cbd8,email,billing,2.3,unresolved,8.6,adeaddf287e0ac93,2024-05-02
64b07e9d6407f457,d588d79aa4e13ad0,phone,upgrade,8.5,resolved,8.8,1a74383a109cb319,2024-08-15
90d00046090c4498,d627159aece184f2,phone,upgrade,3.5,unresolved,3.9,d62a03403b96385d,2024-05-08
78c23be8c616f8e4,882794bbead75d88,email,technical,8.4,resolved,8.8,f058f69146fde5a4,2024-05-27
bb95f3394890459f,1a7e0a3bed5c2d81,app,cancellation,2.4,resolved,9.6,d62a03403b96385d,2024-05-24
f6e4dfb8f779d5ce,4e5f8e83ea0b0ed8,app,complaint,12.0,resolved,5.2,b7dff30912eb0039,2024-04-21
610efcd04e7cd01c,e97b3e0b20a99c99,branch,billing,10.3,resolved,4.7,1fa6b70d2a59204a,2024-12-21
705e15c1dad6ef71,c8548340e292f8ae,chat,technical,6.0,resolved,1.9,adeaddf287e0ac93,2024-06-02
7a2eb9d6fe7f7bb0,62b313b1a9ca029d,phone,technical,10.6,resolved,2.4,b6e6bbe380a4ecfa,2024-05-17
0c48b06825bc9814,9add13dae81ea94f,phone,general,19.3,escalated,6.6,b4b0a9df62e6341e,2024-08-18
62636778b4891448,4ae94faa21f10177,phone,upgrade,2.8,resolved,3.7,399b6a1f1b2a5ad4,2024-11-07
971367c2c96bb62f,21074e734f33a890,phone,technical,7.7,resolved,2.1,bac5f7879d67307f,2024-01-15
d524709dac4d2b1e,c6ef2a45ddd2f617,app,billing,1.9,unresolved,1.9,4cc9a85ce7df38b6,2024-04-09
f7ac7fc418947414,276e5ae6c75a8b32,chat,technical,4.6,resolved,5.1,cfa1407a0ddbe71e,2024-11-10
c7177c983ba53d16,e7f8b23a62389cc1,app,technical,1.9,unresolved,3.1,fb850b9cfc684926,2024-08-28
0de1ba266db41246,f7af4dc3737fd9e4,chat,upgrade,0.4,unresolved,3.0,399b6a1f1b2a5ad4,2024-09-15
501b18602e90ef3b,5b528c377e06dea8,branch,cancellation,10.7,resolved,4.8,56de770f703fbd3c,2024-08-29
449034a69b36f327,36872988ee4f71b3,chat,upgrade,1.5,resolved,6.4,4cc9a85ce7df38b6,2024-12-29
a56df4bfa4f78903,a20770f994d8bc93,app,upgrade,6.6,resolved,3.7,fedc2b2956802007,2024-08-23
fe88623f9936aa7e,411fd7c0b7f9a803,app,billing,2.7,resolved,6.4,ec398133ae662ffd,2024-06-19
aebff78e6e3a5400,1e14b7c74622ac4b,app,technical,9.6,resolved,9.3,8168c84b4d453f19,2024-06-07
6bafa9e72c3deee7,f4aebc96462e6b0f,app,cancellation,5.3,resolved,6.5,dfec25d33cc2bf76,2024-06-15
e5b028933fc85e6c,f61e060c86948745,chat,upgrade,2.3,unresolved,9.8,c423299841bcd116,2024-05-18
b685fbf83a76f839,5978de5f61ca21c5,app,billing,1.6,resolved,7.3,b42c3b95cba63112,2024-02-03
bcc373ab5002987f,22d658778894acd9,email,billing,11.3,resolved,6.0,bac5f7879d67307f,2024-09-30
ba12443a82189db8,dd4bc80c6125668a,branch,general,0.9,resolved,1.2,6454d581c167ce15,2024-06-06
3ff6cfe65d17ed9c,692868edafe1ed22,phone,technical,3.4,resolved,8.8,ec398133ae662ffd,2024-07-14
46fdf67fc4bc8073,ed76426daca5391c,app,cancellation,7.3,unresolved,7.5,399b6a1f1b2a5ad4,2024-02-06
ccb6eb59261a40af,84a767726dc564b9,app,technical,7.3,unresolved,2.7,774ec0b9da094a62,2024-09-10
ea4dea1914eb8ead,4ae94faa21f10177,chat,general,0.6,escalated,7.8,5b7627488b739561,2024-06-17
33fe95b82cc42c5d,2aef673b253b3d58,email,complaint,21.2,resolved,4.2,cfa1407a0ddbe71e,2024-10-16
118e977ddf189b41,3c988be854d19cf7,branch,upgrade,3.4,resolved,9.5,56de770f703fbd3c,2024-07-26
299e371262a66606,2589298c9144818b,email,general,0.5,unresolved,9.3,1c39c989cc2a171c,2024-02-16
2b11c3f45bd3e94b,a8167c6a875a70a9,app,cancellation,0.2,resolved,9.4,56de770f703fbd3c,2024-10-14
88786f0579e28e11,1513d2d5ae9abd60,email,cancellation,2.4,resolved,2.7,56de770f703fbd3c,2024-11-17
4737bf08d5266af8,533bbbafa1feecc9,chat,cancellation,0.3,resolved,6.0,8f76ee50d48b6eb3,2024-08-19
b805c77e32a81aa0,63d18335b39fbaff,chat,upgrade,5.1,resolved,9.7,c76eb8bd11bd6115,2024-06-08
61fc4042ae30e289,6ad8a65f8b886422,phone,complaint,3.7,resolved,9.9,3c4fd57ee2769348,2024-02-11
8135aefed48273a2,2aa6d7b211ac3c1c,branch,general,0.1,unresolved,9.6,f058f69146fde5a4,2024-09-02
2d4a78b592efd54c,f61e060c86948745,email,general,3.8,resolved,9.0,f058f69146fde5a4,2024-01-06
d439d5e01f769e87,7be3f805babdce8a,phone,billing,16.5,unresolved,6.3,8f76ee50d48b6eb3,2024-05-16
47aefe1d14f6d866,e11c4b4d9ebc35d0,chat,upgrade,2.0,resolved,1.0,4cc9a85ce7df38b6,2024-06-21
ca0f555a415a803d,d386115847af95a5,email,cancellation,6.3,resolved,2.9,d62a03403b96385d,2024-01-05
70475e19b1559dde,c9b87801e32ab2ac,app,cancellation,1.1,resolved,2.2,3370822d9a67b2b4,2024-08-06
bce3ec64e5350265,66768ab0b72b95b0,chat,technical,13.3,unresolved,2.2,ec398133ae662ffd,2024-10-23
ce404792f841ef06,9a6c0061bbe97014,app,upgrade,0.4,unresolved,6.6,399b6a1f1b2a5ad4,2024-09-25
373b3222690fc1b4,3e042f9b7a6568c1,email,complaint,6.6,resolved,5.6,d62a03403b96385d,2024-05-16
e784200f5baa805e,e7e53eb4fc92f441,phone,general,4.5,resolved,2.7,c5c4ea45c9fa7128,2024-09-04
fa2df2c43c0e263d,70e5fb5880e41b74,email,upgrade,1.1,resolved,2.8,0addca0233b2a77d,2024-10-02
a5e93459d4cb4f40,f4aebc96462e6b0f,email,billing,4.4,unresolved,3.5,dfec25d33cc2bf76,2024-09-16
d327e20bc77a2b19,6e4f134425053dd5,email,technical,5.1,resolved,4.7,544a618267704438,2024-05-31
f324ba8aecb54013,15cf0c8a9792e50a,phone,cancellation,1.9,resolved,8.1,dad25bdc2eb28efc,2024-10-19
0978b6557d4a3205,399d361b0b750759,phone,technical,6.9,unresolved,7.1,dfec25d33cc2bf76,2024-08-11
d37f21e89adafad6,833572166df65733,email,upgrade,5.9,resolved,3.0,82fe407f64b38d82,2024-09-14
e0bfcf875b616467,8a7bd3275b901b34,chat,general,5.3,resolved,3.9,4cc9a85ce7df38b6,2024-12-21
778d0b2fa8ec4c71,9714754ba9ca7aa1,email,cancellation,15.9,unresolved,6.1,ddf170a476086c6f,2024-07-08
96648e0c7f67aae1,3b3d64cca5a929f3,phone,upgrade,0.4,resolved,2.1,399b6a1f1b2a5ad4,2024-03-06
e5a0504fc1eba63d,7dca056d1b851684,phone,technical,16.7,resolved,2.3,c76eb8bd11bd6115,2024-02-05
6fc04ba7bd90f9d1,478afcd83d763d72,chat,general,7.4,resolved,8.5,cac0551db5e3f05d,2024-01-24
e0a09b0ced1ee768,cb48b465991a6367,phone,complaint,2.0,unresolved,3.7,05793679970dfe83,2024-09-24
1712ed97d4abb4a0,8e8ef9b2d63288e9,branch,cancellation,4.8,resolved,2.8,d120a5423d6b9809,2024-08-15
2acfe5e1a5ad8e7e,8a7bd3275b901b34,email,upgrade,10.9,resolved,7.0,c7c7ef357b5ecde0,2024-05-24
f3c9088a17ffc42a,f1a71cf26fe20f2b,chat,technical,2.5,resolved,8.3,32bd638578fd7f8f,2024-01-03
2512c08db034fbdc,87dc8c4342f67013,email,complaint,9.0,unresolved,4.5,8168c84b4d453f19,2024-10-12
f0521de47c8de9a1,05994ecc6b269fd8,chat,complaint,3.6,unresolved,6.1,56de770f703fbd3c,2024-05-29
756a56fed7a8c0ae,023873d9a8327222,branch,upgrade,9.7,escalated,1.7,609f4a1d006cc5d0,2024-11-19
782de78871daac24,9cca632d144505eb,phone,complaint,17.9,resolved,1.8,fb850b9cfc684926,2024-06-09
b254b16b215f60d8,fc7409b846103218,chat,billing,17.6,resolved,5.3,3370822d9a67b2b4,2024-01-10
09bc8580beab648c,3fc342302a9bcaff,app,general,8.7,unresolved,8.3,fedc2b2956802007,2024-10-07
b1182a57cb4f6fb4,5eb10f0cd7a891d2,phone,cancellation,12.0,resolved,7.9,82fe407f64b38d82,2024-03-12
09895b5b3d0bacfc,486b5d75cd1afdcb,phone,upgrade,9.5,resolved,6.8,1c39c989cc2a171c,2024-04-01
cf2bd63d44e74b80,8595ddc66d3b9017,email,general,5.2,resolved,9.9,5b7627488b739561,2024-08-02
378ff819c693577b,87a48f2a1473fa26,app,general,7.2,unresolved,1.7,d120a5423d6b9809,2024-10-11
934599a4cccb875c,097fd8b6f9a08ae3,branch,billing,1.6,unresolved,1.7,fedc2b2956802007,2024-07-05
eda6d7ee55c83588,da1ce756a9266d28,branch,general,2.7,resolved,2.8,adeaddf287e0ac93,2024-02-13
ff28113f7483a5b7,2996ac5bda773a5c,phone,general,0.6,resolved,3.6,b6e6bbe380a4ecfa,2024-05-08
011cf30d842038f7,77145db08d2500c4,app,general,4.1,resolved,5.8,56de770f703fbd3c,2024-11-03
913a35a1d30ba6fb,87dc8c4342f67013,phone,upgrade,0.3,resolved,3.1,3c4fd57ee2769348,2024-10-14
ddd5194d07e9cce3,93102f8c8c50d21e,chat,complaint,0.9,escalated,2.6,f058f69146fde5a4,2024-03-02
16252b0b298c9386,342bc2899163338d,phone,technical,0.6,escalated,9.4,ddf170a476086c6f,2024-05-17
93d32081eae871e8,79b34c7dbd15f98b,app,cancellation,10.4,resolved,7.3,fedc2b2956802007,2024-10-16
72bcfb1c145b86b2,cbe05534a3641062,chat,technical,2.0,escalated,5.0,b7dff30912eb0039,2024-02-17
60b6a579638f8096,ceabfd7dba2cdcee,email,billing,2.6,resolved,9.9,ec398133ae662ffd,2024-09-11
899d946cd4615b7a,398ecad6590ed45f,chat,billing,1.2,resolved,5.3,c7c7ef357b5ecde0,2024-05-28
fc61d343cb457f8f,299b90f63d80b474,app,upgrade,0.2,resolved,9.9,64b696c958ad6331,2024-05-15
e802bb9d335d4d33,bbbdc5bdd5d4f50a,email,cancellation,3.2,unresolved,9.9,d120a5423d6b9809,2024-12-06
aea191dadcb9e101,f4e1e3e2c455372c,branch,general,1.2,unresolved,2.1,609f4a1d006cc5d0,2024-12-11
0dce37106ba3130c,09151ed2d74d2e19,app,technical,4.8,unresolved,2.7,bac5f7879d67307f,2024-04-26
5af2010a70983d70,ef86800f494052d6,email,general,3.4,unresolved,1.3,dfec25d33cc2bf76,2024-01-26
c0ec6104a84af7dd,efd0f0ed55635551,phone,upgrade,2.9,resolved,4.4,b6e6bbe380a4ecfa,2024-04-17
3f43c53fbd27cfca,ce52540e7c6e8d1c,app,general,2.0,resolved,7.0,ee08771c9d0f0715,2024-01-19
12436af0939b6ca1,299b90f63d80b474,app,complaint,3.4,resolved,5.8,32bd638578fd7f8f,2024-11-13
589ec250552e8a79,f7af4dc3737fd9e4,email,cancellation,0.1,resolved,2.9,82fe407f64b38d82,2024-07-28
1a03e5abbffd8612,d708cdd5a1ab5147,branch,technical,0.3,resolved,7.2,82fe407f64b38d82,2024-10-30
cdb41ad9be2922a1,a93aa7dace01d135,chat,technical,9.7,resolved,1.2,8168c84b4d453f19,2024-02-18
fa2b0cfefdac2951,8d55b3cfeea097d0,email,cancellation,0.9,unresolved,5.6,0addca0233b2a77d,2024-10-04
c3557d83fc1d0a99,ea077a5eb6803562,chat,billing,15.6,unresolved,1.1,b7dff30912eb0039,2024-07-17
edb5a620eede6c02,5aea0f8418c788e7,phone,complaint,0.6,resolved,9.0,4cc9a85ce7df38b6,2024-08-24
24ded60b515b3e28,7606fac68580d2c7,branch,general,0.7,resolved,5.1,1fa6b70d2a59204a,2024-05-31
cfbe954dcc6e8872,7be3f805babdce8a,chat,general,8.2,unresolved,9.1,ec398133ae662ffd,2024-09-28
56fbbd1de753519e,1513d2d5ae9abd60,email,complaint,2.3,unresolved,5.6,1fa6b70d2a59204a,2024-03-12
2e9d475ed73c8847,32b732435b773ec8,email,upgrade,2.6,resolved,6.0,399b6a1f1b2a5ad4,2024-10-26
ee15972e8b59a8f2,0fe90c42e16ec1ac,app,upgrade,0.8,resolved,1.3,b7dff30912eb0039,2024-08-03
32ff832b96d96bb3,82c0794d896302f7,email,billing,3.1,resolved,9.7,f390a7f3d461cad8,2024-12-16
d2c609ce66fbf467,d1bcbf944b97b4cc,phone,complaint,15.0,resolved,3.9,b7dff30912eb0039,2024-05-23
1548a856d629c2e0,66e075ad1e08433b,chat,cancellation,2.1,resolved,8.9,82fe407f64b38d82,2024-07-06
f5cb9f73cd6f4d13,567c594223514ff3,phone,cancellation,2.6,resolved,9.3,b4b0a9df62e6341e,2024-01-30
e5ae7b6e6c15bc32,788179f07895627a,email,cancellation,4.5,resolved,6.1,544a618267704438,2024-05-23
fdb912fa9e7f40e0,0c98212079c46664,chat,general,1.4,resolved,3.2,c5c4ea45c9fa7128,2024-03-23
c722505a85fb388f,882794bbead75d88,chat,complaint,4.8,resolved,7.7,c76eb8bd11bd6115,2024-06-11
fa267debef8766ce,7d5e2b48e263f4d1,app,cancellation,2.7,unresolved,4.2,b42c3b95cba63112,2024-07-27
de4d83252c0671e9,2449bfe37a9e012a,phone,technical,2.1,resolved,6.6,ddf170a476086c6f,2024-10-21
d01980f2fcfa5723,7875d35007f73b07,app,upgrade,8.3,resolved,5.3,b42c3b95cba63112,2024-07-21
40d464d88fd66b7f,77145db08d2500c4,email,upgrade,17.4,resolved,9.7,b7dff30912eb0039,2024-05-15
db1c658d5bae6848,c2417da8ecc86cd2,phone,technical,0.0,resolved,4.3,399b6a1f1b2a5ad4,2024-11-30
158ad0b7b9495c0e,de4ae09d9f2d9531,branch,technical,3.3,resolved,4.7,3c4fd57ee2769348,2024-09-22
ce694e564f8408a4,9d6b41bf80784c2d,phone,complaint,0.3,escalated,9.9,544a618267704438,2024-08-10
e11553cc1ed64af8,87665a30c225f102,branch,billing,13.0,resolved,6.0,609f4a1d006cc5d0,2024-04-15
f4505fb918b92fd2,b53861bc6e140d22,app,upgrade,0.5,unresolved,1.2,7c89d0af87939122,2024-11-20
3e68f8c282b6ed88,1e0df9c532a06351,branch,billing,5.5,resolved,8.9,609f4a1d006cc5d0,2024-03-15
d61012948b7e1e7c,c960159cb291b2db,app,billing,0.5,resolved,6.6,d120a5423d6b9809,2024-05-05
4f288fec2ea92c8d,5e69702a05aeb8c9,branch,technical,3.3,resolved,1.4,82fe407f64b38d82,2024-07-23
c1aec1baa0bc0052,988481da002ff954,phone,technical,0.5,resolved,2.4,c5c4ea45c9fa7128,2024-02-09
4bdfbea684b19a45,fc66fb484f6ff20a,email,cancellation,19.2,resolved,9.5,64b696c958ad6331,2024-10-02
6237c4453e5fe6ce,32be5eb671304318,email,complaint,4.6,resolved,6.7,2cd0bba07e3f4cdf,2024-11-17
cbe1d1fc5a9a0c68,ff107396f163c985,app,general,1.8,resolved,7.5,c7c7ef357b5ecde0,2024-07-10
323b61f6f2855666,7dca056d1b851684,phone,technical,0.5,resolved,4.4,c5c4ea45c9fa7128,2024-12-13
e2888637d78cee01,f33e73bdea47d5d7,app,billing,7.9,resolved,9.8,fb850b9cfc684926,2024-06-04
fb8ee24d2ec69d74,c4f7fe339ce44579,chat,complaint,1.4,resolved,4.8,cfa1407a0ddbe71e,2024-09-06
e72bd61cc8d7fa5a,61b8edd0c82a20ae,app,technical,11.8,resolved,6.5,5e638881d60146cc,2024-07-14
c1b0722d43272d50,d96ba76dbed500bb,email,upgrade,0.8,resolved,10.0,bac5f7879d67307f,2024-08-05
a04b6cf920e14ce5,81d95c143c333ee7,email,cancellation,2.5,unresolved,9.9,b42c3b95cba63112,2024-03-31
1e3cc1b8f23b14ca,f3949495d1d258f1,chat,complaint,22.7,unresolved,3.9,d120a5423d6b9809,2024-10-26
659a9a973ce629e3,2a2d3abde32ffed3,chat,general,5.0,escalated,4.7,1a74383a109cb319,2024-02-22
25ed060508a21150,455d12da511ab656,chat,complaint,0.8,resolved,1.3,2305400ca286a6be,2024-02-13
fe8c0b6e09c131cf,023873d9a8327222,email,complaint,0.2,unresolved,8.7,af4f3115ae880ef1,2024-02-14
a8ee889ba36bc008,a2ff8127a2edf96f,phone,cancellation,0.9,resolved,8.6,544a618267704438,2024-10-08
b1f6aacb627f2472,1c977db147f46222,branch,technical,0.6,resolved,8.6,dfec25d33cc2bf76,2024-01-08
e67894a28c250953,5f45a4b8ebe17768,branch,complaint,0.4,unresolved,6.5,b4b0a9df62e6341e,2024-02-18
6e0006592576ae6e,e6f577c090d9035b,phone,billing,7.5,unresolved,2.6,c423299841bcd116,2024-08-23
e0f73427568289e2,7f53cb886f1e2ff1,app,general,1.8,resolved,9.6,adeaddf287e0ac93,2024-09-08
ad5b67f055fb6d63,f431ecb7711615b0,email,cancellation,4.6,escalated,5.7,5e638881d60146cc,2024-12-28
5919b61ad1b083d6,0144e4b8227cbf3f,app,complaint,18.8,unresolved,8.6,dad25bdc2eb28efc,2024-04-01
dc5a44759e261823,94c152bdf68cc6af,phone,complaint,2.2,unresolved,3.4,f390a7f3d461cad8,2024-06-19
7cc29cd8ecbf96a0,58ff24853040e0ab,phone,technical,4.9,resolved,3.1,dfec25d33cc2bf76,2024-09-04
d1d994ace60ddce8,9030765f9f6a676b,chat,technical,2.1,unresolved,5.9,af4f3115ae880ef1,2024-11-16
32107d73b4307939,e6f577c090d9035b,email,billing,0.7,unresolved,7.6,bac5f7879d67307f,2024-06-27
d08302082ec043db,bb1163efc37aff0d,chat,upgrade,2.7,resolved,5.6,64b696c958ad6331,2024-03-14
4b66a1843669b3ec,99606e9a057b6340,app,technical,5.6,unresolved,8.6,ec398133ae662ffd,2024-05-19
0942898447473104,caffab3ed0242dd1,chat,billing,5.4,resolved,6.8,b4b0a9df62e6341e,2024-11-16
2b5b1015265ab082,66e075ad1e08433b,branch,technical,1.3,resolved,7.7,5b7627488b739561,2024-08-30
68333240f08a9018,36872988ee4f71b3,branch,upgrade,5.2,resolved,2.8,32bd638578fd7f8f,2024-03-15
02dd62728b834cb3,caffab3ed0242dd1,app,technical,1.0,unresolved,5.5,c5c4ea45c9fa7128,2024-03-24
85b6ced22f5cccc7,124941d12cb83091,chat,technical,4.0,resolved,8.0,dfec25d33cc2bf76,2024-06-08
ef33bc32a7756055,2cf007913545eeb5,app,complaint,0.3,resolved,3.4,d120a5423d6b9809,2024-04-13
2df5c41dbab37da9,cd57fcebe948e59f,branch,technical,0.4,unresolved,4.9,b42c3b95cba63112,2024-12-30
a04d9fd88750fe17,30888b723f760fac,phone,general,2.3,resolved,6.1,32bd638578fd7f8f,2024-05-18
275e94bb9ff9d5cd,a7847bb3573d03ed,branch,technical,3.7,resolved,4.4,2cd0bba07e3f4cdf,2024-02-18
24db07ce0a5c06c4,87665a30c225f102,app,complaint,0.4,unresolved,4.3,cfa1407a0ddbe71e,2024-02-15
a600b60bc975fe8d,0856888b48e8a7ac,chat,billing,3.6,resolved,1.6,c423299841bcd116,2024-04-26
2d9fd8e2e7b3a79a,70af6a05166575bf,phone,billing,0.2,unresolved,6.0,dad25bdc2eb28efc,2024-11-02
070f48282641bbb9,e2cbadb8db971ce1,phone,billing,9.7,resolved,3.3,1a74383a109cb319,2024-06-02
60de9a7861ad06d9,262d379b1a935bf1,chat,cancellation,4.3,resolved,9.5,82fe407f64b38d82,2024-07-17
14dec771d11b2d85,39ca2dc771d824bf,chat,cancellation,9.9,unresolved,4.4,3c4fd57ee2769348,2024-01-09
5e7f36e37039ac05,886a3db278c0c1a3,chat,complaint,3.1,resolved,7.1,c7c7ef357b5ecde0,2024-10-15
0cb6eba90c59e610,bdce091f2454ef15,phone,technical,22.1,resolved,6.7,3c4fd57ee2769348,2024-01-03
ebfa8e5f1dc806bf,371ff7cf2e7b362f,phone,billing,0.8,resolved,8.8,3370822d9a67b2b4,2024-02-27
3818b309120c4609,1c0b4f39057c26ff,branch,cancellation,0.2,resolved,9.0,af4f3115ae880ef1,2024-04-11
40f49712a86c616d,703456167a7acd17,app,billing,2.9,resolved,6.5,ec398133ae662ffd,2024-06-30
d4eefea95520ba67,882794bbead75d88,chat,upgrade,2.2,resolved,5.1,af4f3115ae880ef1,2024-10-10
ee42f7d35056a51f,5aea0f8418c788e7,chat,technical,0.4,unresolved,5.7,c76eb8bd11bd6115,2024-08-19
b5fe919f47e7a549,04591516c0cb3ee1,chat,technical,6.1,resolved,3.8,d62a03403b96385d,2024-12-16
af70a3a2b9fe9643,7ab12b5ccac8b8c8,chat,upgrade,0.9,resolved,3.6,ee08771c9d0f0715,2024-07-20
4760633dfda3f4e4,d63e94a07a59a8cf,email,cancellation,8.6,resolved,4.0,fb850b9cfc684926,2024-12-13
9c87f9111a34e8fd,28c2b9d5a3056adf,chat,upgrade,1.3,unresolved,9.4,0addca0233b2a77d,2024-01-28
dc4013e81e2a6520,e56433ed5346f95f,phone,cancellation,0.9,resolved,1.8,b7dff30912eb0039,2024-09-24
fb027106cac4af90,9351b9869bfd640b,app,complaint,0.7,unresolved,5.0,f058f69146fde5a4,2024-05-11
183f5005b9fff55a,409ac406fa85dadc,app,technical,1.1,resolved,7.6,f058f69146fde5a4,2024-11-14
0d27babcc802cd62,3248a73959fbd3f3,phone,upgrade,0.6,escalated,9.6,1c39c989cc2a171c,2024-01-16
46d5818d7c18d18c,32be5eb671304318,email,technical,5.5,escalated,8.2,fb850b9cfc684926,2024-03-19
3613edccae79da44,398ecad6590ed45f,chat,cancellation,9.6,resolved,3.5,2305400ca286a6be,2024-05-22
e45ebd8f86766b5d,f1a71cf26fe20f2b,email,billing,1.1,unresolved,8.8,5b7627488b739561,2024-10-05
a4311469fb38575c,2ef53364280f236e,branch,billing,2.2,resolved,9.2,05793679970dfe83,2024-01-24
a03d372e9b64807b,7be3f805babdce8a,branch,general,1.0,resolved,2.4,3c4fd57ee2769348,2024-11-28
62a97c4652a3b653,2c3888e2386d6cb4,email,cancellation,4.8,resolved,6.1,3c4fd57ee2769348,2024-09-22
297977d30d72fc6d,0469899baa19afb3,chat,technical,1.1,escalated,7.6,b4b0a9df62e6341e,2024-06-27
bbe386cbafbf1de6,8c1114da6e55d308,chat,complaint,10.2,resolved,8.1,1c39c989cc2a171c,2024-03-18
809d6fa6ecbd79e2,dc04c42ebfeda16c,phone,billing,3.5,unresolved,9.9,b42c3b95cba63112,2024-07-11
39afdb9a32b47bf0,7606fac68580d2c7,branch,general,1.7,escalated,1.5,399b6a1f1b2a5ad4,2024-01-22
0d31865441d96170,e00949f19b733cdb,app,upgrade,0.7,resolved,1.6,c423299841bcd116,2024-10-10
c508feac37d2bb39,4587b25745585a05,email,upgrade,5.0,resolved,1.5,7c89d0af87939122,2024-09-06
19c47734fc8166f6,6463222113544c6b,app,technical,0.0,unresolved,1.5,82fe407f64b38d82,2024-12-18
43cc0616c472e0db,73782229d955b453,app,general,0.9,unresolved,9.6,bac5f7879d67307f,2024-07-07
1317fd1b009e39ef,aa3b32f4bbac4e77,email,technical,2.4,resolved,4.1,bac5f7879d67307f,2024-08-24
af73f0d93823e23d,27e36276d98cabee,chat,upgrade,14.8,escalated,6.0,56de770f703fbd3c,2024-06-22
71a7179673c43dd2,a2e84703fc42e1ed,branch,technical,5.3,resolved,7.9,609f4a1d006cc5d0,2024-04-06
a8d6660bdcc00809,097df5566b051546,branch,billing,2.7,resolved,6.1,dad25bdc2eb28efc,2024-11-05
42b9b588f81e459f,124e6a8ca5919757,branch,upgrade,5.1,resolved,3.0,fedc2b2956802007,2024-08-22
4d3e3377b0c87912,bfde2e0db1f91226,email,billing,10.6,resolved,3.9,0addca0233b2a77d,2024-03-10
a62d2116dee492aa,207fe588bb4392c5,phone,upgrade,25.0,escalated,2.2,3c4fd57ee2769348,2024-07-27
09ecc13db827e67c,2084cdf8c9db19c7,chat,technical,0.5,resolved,6.2,bac5f7879d67307f,2024-08-02
260ba078a72112a1,3ecd8c40e835c185,email,upgrade,0.4,escalated,3.5,64b696c958ad6331,2024-02-25
f4026cc1bfcd9532,c50eda8600c290eb,app,billing,6.0,unresolved,7.8,b6e6bbe380a4ecfa,2024-01-27
9c9878842620f7ab,a4fac714a2933aff,chat,cancellation,9.4,escalated,8.2,ee08771c9d0f0715,2024-04-15
972b574eceedb942,0ef584decd975f31,app,billing,13.7,resolved,5.6,64b696c958ad6331,2024-07-13
ae9116ca992b4fb8,535a3d7407a53ec9,branch,upgrade,0.4,resolved,6.2,dfec25d33cc2bf76,2024-12-14
a9aaed439cbd5fe8,ef86800f494052d6,chat,technical,5.3,unresolved,1.1,2cd0bba07e3f4cdf,2024-11-17
1564dc1e9ee50837,a83327220e8416d4,chat,cancellation,9.5,resolved,4.5,0823317874a6b052,2024-08-08
7062ea1ff78c2ba2,2adba5dc0b7356e1,chat,complaint,1.9,unresolved,1.8,b6e6bbe380a4ecfa,2024-11-09
90170a0496f1f339,a9cb620e782da676,email,complaint,5.3,unresolved,6.6,cac0551db5e3f05d,2024-01-06
2cd91e8f3c875254,cbe05534a3641062,branch,upgrade,3.2,resolved,5.8,5b7627488b739561,2024-10-04
47e50874eddfc532,387997a756b60d48,branch,technical,1.2,resolved,6.5,2cd0bba07e3f4cdf,2024-12-16
39d2918723f724bc,2adba5dc0b7356e1,app,general,1.1,unresolved,9.0,6454d581c167ce15,2024-04-07
e3a43eb1a266f402,224fb9a274e0418f,email,upgrade,1.7,resolved,5.6,64b696c958ad6331,2024-06-22
cadeae827c160f21,ecbd219bc9e40207,branch,general,1.3,resolved,5.3,c5c4ea45c9fa7128,2024-04-27
bcfa387615a18fce,c2a56da4cd451785,app,upgrade,6.0,resolved,9.2,2305400ca286a6be,2024-02-22
9edbcf1be0b5e0e4,487acc9ed4a526be,email,technical,4.5,escalated,6.2,8f76ee50d48b6eb3,2024-02-25
955e983b74d7fbf7,d7ab65598d82d494,app,general,2.7,unresolved,8.7,399b6a1f1b2a5ad4,2024-08-02
cc6e4db8c12df189,33027c5d86ee9f67,phone,billing,9.9,resolved,4.3,d62a03403b96385d,2024-05-24
76d8dd2f1a020ecc,ec2d062aff8a7a9f,app,upgrade,6.9,resolved,5.5,af4f3115ae880ef1,2024-12-03
38a0f03c46821465,350d9ea9aab807a6,chat,complaint,1.7,resolved,1.7,32bd638578fd7f8f,2024-07-22
1da2d480693ad8b0,11bccca6fdc498bb,app,general,2.3,resolved,9.6,1fa6b70d2a59204a,2024-02-08
1da7028bdba85238,a186648bf6fd0472,phone,technical,11.9,unresolved,1.9,fedc2b2956802007,2024-10-15
b7922dbcc2ab2244,bc5b3d83c4f94cac,email,general,13.3,resolved,2.9,1fa6b70d2a59204a,2024-03-27
0bc8ce6c138540c8,9138a33ef327e1ff,branch,technical,8.9,unresolved,4.1,3c4fd57ee2769348,2024-11-17
62b562023d4893cf,0469899baa19afb3,chat,upgrade,6.9,resolved,2.8,b7dff30912eb0039,2024-03-22
4b6aa36ea99cb149,bbbdc5bdd5d4f50a,phone,technical,0.8,resolved,6.5,3370822d9a67b2b4,2024-01-22
f8817e4d3a8ab166,79f31847f0a1fb1e,app,cancellation,8.5,escalated,7.8,b4b0a9df62e6341e,2024-06-16
